STABR,SURVYEAR,TYPE,BIRTHS,BIRTHYR,FLAG_P
HI,2013,NP,"19,134",2007,A
HI,2013,WH,"4,515",2007,A
HI,2014,AM,56,2008,A
HI,2014,AS,"11,065",2008,A
HI,2014,BL,480,2008,A
HI,2014,G,"19,484",2008,A
HI,2014,HI,"3,062",2008,A
HI,2014,NP,"19,484",2008,A
HI,2014,WH,"4,821",2008,A
HI,2015,AM,57,2009,A
HI,2015,AS,"10,674",2009,A
HI,2015,BL,411,2009,A
HI,2015,G,"18,887",2009,A
HI,2015,HI,"3,135",2009,A
HI,2015,NP,"18,887",2009,A
HI,2015,WH,"4,610",2009,A
HI,2016,AM,50,2010,A
HI,2016,AS,"10,695",2010,A
HI,2016,BL,509,2010,A
HI,2016,G,"18,988",2010,A
HI,2016,HI,"2,968",2010,A
HI,2016,NP,"18,988",2010,A
HI,2016,WH,"4,766",2010,A
HI,2017,AM,61,2011,A
HI,2017,AS,"10,461",2011,A
HI,2017,BL,508,2011,A
HI,2017,G,"18,956",2011,A
HI,2017,HI,"3,038",2011,A
HI,2017,NP,"18,956",2011,A
HI,2017,WH,"4,860",2011,A
HI,2018,AM,51,2012,A
HI,2018,AS,"10,734",2012,A
HI,2018,BL,488,2012,A
HI,2018,G,"18,980",2012,A
HI,2018,HI,"2,970",2012,A
HI,2018,NP,"18,980",2012,A
HI,2018,WH,"4,725",2012,A
HI,2019,AM,39,2013,A
HI,2019,AS,"10,441",2013,A
HI,2019,BL,542,2013,A
HI,2019,G,"18,987",2013,A
HI,2019,HI,"3,003",2013,A
HI,2019,NP,"18,987",2013,A
HI,2019,WH,"4,940",2013,A
HI,2020,AM,26,2014,A
HI,2020,AS,"10,317",2014,A
HI,2020,BL,558,2014,A
HI,2020,G,"18,546",2014,A
HI,2020,HI,"2,764",2014,A
HI,2020,NP,"18,546",2014,A
HI,2020,WH,"4,881",2014,A
IA,2000,AM,168,1994,A
IA,2000,AS,593,1994,A
IA,2000,BL,"1,048",1994,A
IA,2000,G,"37,079",1994,A
IA,2000,HI,"1,062",1994,A
IA,2000,NP,"37,079",1994,A
IA,2000,WH,"34,208",1994,A
IA,2001,AM,148,1995,A
IA,2001,AS,716,1995,A
IA,2001,BL,987,1995,A
IA,2001,G,"36,810",1995,A
IA,2001,HI,"1,279",1995,A
IA,2001,NP,"36,810",1995,A
IA,2001,WH,"33,680",1995,A
IA,2002,AM,179,1996,A
IA,2002,AS,737,1996,A
IA,2002,BL,"1,037",1996,A
IA,2002,G,"37,139",1996,A
IA,2002,HI,"1,481",1996,A
IA,2002,NP,"37,139",1996,A
IA,2002,WH,"33,705",1996,A
IA,2003,AM,205,1997,A
IA,2003,AS,753,1997,A
IA,2003,BL,"1,093",1997,A
IA,2003,G,"36,659",1997,A
IA,2003,HI,"1,603",1997,A
IA,2003,NP,"36,659",1997,A
IA,2003,WH,"33,005",1997,A
IA,2004,AM,172,1998,A
IA,2004,AS,752,1998,A
IA,2004,BL,"1,078",1998,A
IA,2004,G,"37,282",1998,A
IA,2004,HI,"1,739",1998,A
IA,2004,NP,"37,282",1998,A
IA,2004,WH,"33,541",1998,A
IA,2005,AM,181,1999,A
IA,2005,AS,815,1999,A
IA,2005,BL,"1,155",1999,A
IA,2005,G,"37,558",1999,A
IA,2005,HI,"1,844",1999,A
IA,2005,NP,"37,558",1999,A
IA,2005,WH,"33,563",1999,A
IA,2006,AM,200,2000,A
IA,2006,AS,909,2000,A
IA,2006,BL,"1,220",2000,A
IA,2006,G,"38,266",2000,A
IA,2006,HI,"2,135",2000,A
IA,2006,NP,"38,266",2000,A
IA,2006,WH,"33,802",2000,A
IA,2007,AM,203,2001,A
IA,2007,AS,791,2001,A
IA,2007,BL,"1,244",2001,A
IA,2007,G,"37,619",2001,A
IA,2007,HI,"2,232",2001,A
IA,2007,NP,"37,619",2001,A
IA,2007,WH,"33,149",2001,A
IA,2008,AM,211,2002,A
IA,2008,AS,941,2002,A
IA,2008,BL,"1,247",2002,A
IA,2008,G,"37,559",2002,A
IA,2008,HI,"2,390",2002,A
IA,2008,NP,"37,559",2002,A
IA,2008,WH,"32,770",2002,A
IA,2009,AM,220,2003,A
IA,2009,AS,920,2003,A
IA,2009,BL,"1,266",2003,A
IA,2009,G,"38,174",2003,A
IA,2009,HI,"2,519",2003,A
IA,2009,NP,"38,174",2003,A
IA,2009,WH,"33,249",2003,A
IA,2010,AM,214,2004,A
IA,2010,AS,973,2004,A
IA,2010,BL,"1,460",2004,A
IA,2010,G,"38,438",2004,A
IA,2010,HI,"2,835",2004,A
IA,2010,NP,"38,438",2004,A
IA,2010,WH,"32,956",2004,A
IA,2011,AM,225,2005,A
IA,2011,AS,933,2005,A
IA,2011,BL,"1,481",2005,A
IA,2011,G,"39,311",2005,A
IA,2011,HI,"3,115",2005,A
IA,2011,NP,"39,311",2005,A
IA,2011,WH,"33,557",2005,A
IA,2012,AM,209,2006,A
IA,2012,AS,955,2006,A
IA,2012,BL,"1,590",2006,A
IA,2012,G,"40,607",2006,A
IA,2012,HI,"3,226",2006,A
IA,2012,NP,"40,607",2006,A
IA,2012,WH,"34,627",2006,A
IA,2013,AM,224,2007,A
IA,2013,AS,965,2007,A
IA,2013,BL,"1,804",2007,A
IA,2013,G,"40,886",2007,A
IA,2013,HI,"3,356",2007,A
IA,2013,NP,"40,886",2007,A
IA,2013,WH,"34,537",2007,A
IA,2014,AM,214,2008,A
IA,2014,AS,943,2008,A
IA,2014,BL,"1,782",2008,A
IA,2014,G,"40,224",2008,A
IA,2014,HI,"3,324",2008,A
IA,2014,NP,"40,224",2008,A
IA,2014,WH,"33,961",2008,A
IA,2015,AM,189,2009,A
IA,2015,AS,"1,006",2009,A
IA,2015,BL,"1,908",2009,A
IA,2015,G,"39,701",2009,A
IA,2015,HI,"3,210",2009,A
IA,2015,NP,"39,701",2009,A
IA,2015,WH,"33,388",2009,A
IA,2016,AM,201,2010,A
IA,2016,AS,"1,069",2010,A
IA,2016,BL,"1,843",2010,A
IA,2016,G,"38,719",2010,A
IA,2016,HI,"3,092",2010,A
IA,2016,NP,"38,719",2010,A
IA,2016,WH,"32,514",2010,A
IA,2017,AM,185,2011,A
IA,2017,AS,"1,138",2011,A
IA,2017,BL,"1,844",2011,A
IA,2017,G,"38,214",2011,A
IA,2017,HI,"3,114",2011,A
IA,2017,NP,"38,214",2011,A
IA,2017,WH,"31,927",2011,A
IA,2018,AM,194,2012,A
IA,2018,AS,"1,263",2012,A
IA,2018,BL,"2,007",2012,A
IA,2018,G,"38,702",2012,A
IA,2018,HI,"3,151",2012,A
IA,2018,NP,"38,702",2012,A
IA,2018,WH,"32,075",2012,A
IA,2019,AM,182,2013,A
IA,2019,AS,"1,313",2013,A
IA,2019,BL,"2,116",2013,A
IA,2019,G,"39,088",2013,A
IA,2019,HI,"3,175",2013,A
IA,2019,NP,"39,088",2013,A
IA,2019,WH,"32,302",2013,A
IA,2020,AM,213,2014,A
IA,2020,AS,"1,366",2014,A
IA,2020,BL,"2,359",2014,A
IA,2020,G,"39,687",2014,A
IA,2020,HI,"3,315",2014,A
IA,2020,NP,"39,687",2014,A
IA,2020,WH,"32,423",2014,A
ID,2000,AM,267,1994,A
ID,2000,AS,214,1994,A
ID,2000,BL,59,1994,A
ID,2000,G,"17,526",1994,A
ID,2000,HI,"1,983",1994,A
ID,2000,NP,"17,526",1994,A
ID,2000,WH,"15,003",1994,A
ID,2001,AM,239,1995,A
ID,2001,AS,209,1995,A
ID,2001,BL,73,1995,A
ID,2001,G,"18,035",1995,A
ID,2001,HI,"2,040",1995,A
ID,2001,NP,"18,035",1995,A
ID,2001,WH,"15,474",1995,A
ID,2002,AM,267,1996,A
ID,2002,AS,236,1996,A
ID,2002,BL,73,1996,A
ID,2002,G,"18,625",1996,A
ID,2002,HI,"2,180",1996,A
ID,2002,NP,"18,625",1996,A
ID,2002,WH,"15,869",1996,A
ID,2003,AM,257,1997,A
ID,2003,AS,232,1997,A
ID,2003,BL,65,1997,A
ID,2003,G,"18,582",1997,A
ID,2003,HI,"2,365",1997,A
ID,2003,NP,"18,582",1997,A
ID,2003,WH,"15,663",1997,A
ID,2004,AM,299,1998,A
ID,2004,AS,217,1998,A
ID,2004,BL,81,1998,A
ID,2004,G,"19,391",1998,A
ID,2004,HI,"2,428",1998,A
ID,2004,NP,"19,391",1998,A
ID,2004,WH,"16,366",1998,A
ID,2005,AM,284,1999,A
ID,2005,AS,276,1999,A
ID,2005,BL,75,1999,A
ID,2005,G,"19,872",1999,A
ID,2005,HI,"2,356",1999,A
ID,2005,NP,"19,872",1999,A
ID,2005,WH,"16,881",1999,A
ID,2006,AM,271,2000,A
ID,2006,AS,293,2000,A
ID,2006,BL,74,2000,A
ID,2006,G,"20,366",2000,A
ID,2006,HI,"2,599",2000,A
ID,2006,NP,"20,366",2000,A
ID,2006,WH,"17,129",2000,A
ID,2007,AM,336,2001,A
ID,2007,AS,287,2001,A
ID,2007,BL,84,2001,A
ID,2007,G,"20,688",2001,A
ID,2007,HI,"2,753",2001,A
ID,2007,NP,"20,688",2001,A
ID,2007,WH,"17,228",2001,A
ID,2008,AM,359,2002,A
ID,2008,AS,335,2002,A
ID,2008,BL,100,2002,A
ID,2008,G,"20,970",2002,A
ID,2008,HI,"2,788",2002,A
ID,2008,NP,"20,970",2002,A
ID,2008,WH,"17,388",2002,A
ID,2009,AM,354,2003,A
ID,2009,AS,340,2003,A
ID,2009,BL,103,2003,A
ID,2009,G,"21,800",2003,A
ID,2009,HI,"2,939",2003,A
ID,2009,NP,"21,800",2003,A
ID,2009,WH,"18,064",2003,A
ID,2010,AM,341,2004,A
ID,2010,AS,290,2004,A
ID,2010,BL,94,2004,A
ID,2010,G,"22,532",2004,A
ID,2010,HI,"3,241",2004,A
ID,2010,NP,"22,532",2004,A
ID,2010,WH,"18,566",2004,A
ID,2011,AM,355,2005,A
ID,2011,AS,357,2005,A
ID,2011,BL,121,2005,A
ID,2011,G,"23,062",2005,A
ID,2011,HI,"3,488",2005,A
ID,2011,NP,"23,062",2005,A
ID,2011,WH,"18,741",2005,A
ID,2012,AM,328,2006,A
ID,2012,AS,331,2006,A
ID,2012,BL,120,2006,A
ID,2012,G,"24,184",2006,A
ID,2012,HI,"3,792",2006,A
ID,2012,NP,"24,184",2006,A
ID,2012,WH,"19,613",2006,A
ID,2013,AM,339,2007,A
ID,2013,AS,394,2007,A
ID,2013,BL,140,2007,A
ID,2013,G,"25,019",2007,A
ID,2013,HI,"3,872",2007,A
ID,2013,NP,"25,019",2007,A
ID,2013,WH,"20,274",2007,A
ID,2014,AM,358,2008,A
ID,2014,AS,412,2008,A
ID,2014,BL,161,2008,A
ID,2014,G,"25,149",2008,A
ID,2014,HI,"4,055",2008,A
ID,2014,NP,"25,149",2008,A
ID,2014,WH,"20,163",2008,A
ID,2015,AM,346,2009,A
ID,2015,AS,368,2009,A
ID,2015,BL,149,2009,A
ID,2015,G,"23,737",2009,A
ID,2015,HI,"3,680",2009,A
ID,2015,NP,"23,737",2009,A
ID,2015,WH,"19,194",2009,A
ID,2016,AM,342,2010,A
ID,2016,AS,414,2010,A
ID,2016,BL,159,2010,A
ID,2016,G,"23,198",2010,A
ID,2016,HI,"3,639",2010,A
ID,2016,NP,"23,198",2010,A
ID,2016,WH,"18,644",2010,A
ID,2017,AM,320,2011,A
ID,2017,AS,404,2011,A
ID,2017,BL,192,2011,A
ID,2017,G,"22,305",2011,A
ID,2017,HI,"3,475",2011,A
ID,2017,NP,"22,305",2011,A
ID,2017,WH,"17,869",2011,A
ID,2018,AM,372,2012,A
ID,2018,AS,435,2012,A
ID,2018,BL,182,2012,A
ID,2018,G,"22,963",2012,A
ID,2018,HI,"3,496",2012,A
ID,2018,NP,"22,963",2012,A
ID,2018,WH,"18,409",2012,A
ID,2019,AM,321,2013,A
ID,2019,AS,450,2013,A
ID,2019,BL,192,2013,A
ID,2019,G,"22,337",2013,A
ID,2019,HI,"3,423",2013,A
ID,2019,NP,"22,337",2013,A
ID,2019,WH,"17,951",2013,A
ID,2020,AM,318,2014,A
ID,2020,AS,459,2014,A
ID,2020,BL,207,2014,A
ID,2020,G,"22,876",2014,A
ID,2020,HI,"3,651",2014,A
ID,2020,NP,"22,876",2014,A
ID,2020,WH,"18,188",2014,A
IL,2000,AM,220,1994,A
IL,2000,AS,"5,715",1994,A
IL,2000,BL,"40,826",1994,A
IL,2000,G,"189,257",1994,A
IL,2000,HI,"30,370",1994,A
IL,2000,NP,"189,257",1994,A
IL,2000,WH,"112,126",1994,A
IL,2001,AM,262,1995,A
IL,2001,AS,"5,812",1995,A
IL,2001,BL,"37,319",1995,A
IL,2001,G,"185,812",1995,A
IL,2001,HI,"32,166",1995,A
IL,2001,NP,"185,812",1995,A
IL,2001,WH,"110,253",1995,A
IL,2002,AM,229,1996,A
IL,2002,AS,"6,273",1996,A
IL,2002,BL,"36,027",1996,A
IL,2002,G,"183,180",1996,A
IL,2002,HI,"32,849",1996,A
IL,2002,NP,"183,180",1996,A
IL,2002,WH,"107,802",1996,A
IL,2003,AM,245,1997,A
IL,2003,AS,"6,569",1997,A
IL,2003,BL,"35,266",1997,A
IL,2003,G,"180,803",1997,A
IL,2003,HI,"33,171",1997,A
IL,2003,NP,"180,803",1997,A
IL,2003,WH,"105,552",1997,A
IL,2004,AM,258,1998,A
IL,2004,AS,"6,627",1998,A
IL,2004,BL,"35,491",1998,A
IL,2004,G,"182,588",1998,A
IL,2004,HI,"34,780",1998,A
IL,2004,NP,"182,588",1998,A
IL,2004,WH,"105,432",1998,A
IL,2005,AM,210,1999,A
IL,2005,AS,"7,348",1999,A
IL,2005,BL,"34,034",1999,A
IL,2005,G,"182,068",1999,A
IL,2005,HI,"36,959",1999,A
IL,2005,NP,"182,068",1999,A
IL,2005,WH,"103,517",1999,A
IL,2006,AM,237,2000,A
IL,2006,AS,"8,052",2000,A
IL,2006,BL,"34,089",2000,A
IL,2006,G,"185,036",2000,A
IL,2006,HI,"39,313",2000,A
IL,2006,NP,"185,036",2000,A
IL,2006,WH,"103,345",2000,A
IL,2007,AM,229,2001,A
IL,2007,AS,"8,121",2001,A
IL,2007,BL,"33,008",2001,A
IL,2007,G,"184,064",2001,A
IL,2007,HI,"40,973",2001,A
IL,2007,NP,"184,064",2001,A
IL,2007,WH,"101,733",2001,A
IL,2008,AM,228,2002,A
IL,2008,AS,"8,360",2002,A
IL,2008,BL,"31,616",2002,A
IL,2008,G,"180,622",2002,A
IL,2008,HI,"41,022",2002,A
IL,2008,NP,"180,622",2002,A
IL,2008,WH,"99,396",2002,A
IL,2009,AM,229,2003,A
IL,2009,AS,"8,839",2003,A
IL,2009,BL,"31,316",2003,A
IL,2009,G,"182,495",2003,A
IL,2009,HI,"42,460",2003,A
IL,2009,NP,"182,495",2003,A
IL,2009,WH,"99,651",2003,A
IL,2010,AM,269,2004,A
IL,2010,AS,"9,108",2004,A
IL,2010,BL,"30,744",2004,A
IL,2010,G,"180,778",2004,A
IL,2010,HI,"42,655",2004,A
IL,2010,NP,"180,778",2004,A
IL,2010,WH,"98,002",2004,A
IL,2011,AM,249,2005,A
IL,2011,AS,"9,123",2005,A
IL,2011,BL,"30,430",2005,A
IL,2011,G,"179,020",2005,A
IL,2011,HI,"43,441",2005,A
IL,2011,NP,"179,020",2005,A
IL,2011,WH,"95,777",2005,A
IL,2012,AM,256,2006,A
IL,2012,AS,"9,446",2006,A
IL,2012,BL,"31,224",2006,A
IL,2012,G,"180,572",2006,A
IL,2012,HI,"44,342",2006,A
IL,2012,NP,"180,572",2006,A
IL,2012,WH,"95,304",2006,A
IL,2013,AM,237,2007,A
IL,2013,AS,"9,638",2007,A
IL,2013,BL,"31,563",2007,A
IL,2013,G,"180,836",2007,A
IL,2013,HI,"44,146",2007,A
IL,2013,NP,"180,836",2007,A
IL,2013,WH,"95,252",2007,A
IL,2014,AM,232,2008,A
IL,2014,AS,"9,852",2008,A
IL,2014,BL,"30,856",2008,A
IL,2014,G,"176,795",2008,A
IL,2014,HI,"42,765",2008,A
IL,2014,NP,"176,795",2008,A
IL,2014,WH,"93,090",2008,A
IL,2015,AM,226,2009,A
IL,2015,AS,"9,602",2009,A
IL,2015,BL,"29,939",2009,A
IL,2015,G,"171,163",2009,A
IL,2015,HI,"40,394",2009,A
IL,2015,NP,"171,163",2009,A
IL,2015,WH,"91,002",2009,A
IL,2016,AM,206,2010,A
IL,2016,AS,"9,558",2010,A
IL,2016,BL,"28,604",2010,A
IL,2016,G,"165,200",2010,A
IL,2016,HI,"37,356",2010,A
IL,2016,NP,"165,200",2010,A
IL,2016,WH,"89,476",2010,A
IL,2017,AM,164,2011,A
IL,2017,AS,"9,617",2011,A
IL,2017,BL,"27,183",2011,A
IL,2017,G,"161,312",2011,A
IL,2017,HI,"35,765",2011,A
IL,2017,NP,"161,312",2011,A
IL,2017,WH,"87,952",2011,A
IL,2018,AM,174,2012,A
IL,2018,AS,"9,918",2012,A
IL,2018,BL,"27,274",2012,A
IL,2018,G,"159,160",2012,A
IL,2018,HI,"34,787",2012,A
IL,2018,NP,"159,160",2012,A
IL,2018,WH,"86,194",2012,A
IL,2019,AM,183,2013,A
IL,2019,AS,"9,682",2013,A
IL,2019,BL,"26,807",2013,A
IL,2019,G,"156,931",2013,A
IL,2019,HI,"33,454",2013,A
IL,2019,NP,"156,931",2013,A
IL,2019,WH,"85,866",2013,A
IL,2020,AM,169,2014,A
IL,2020,AS,"9,969",2014,A
IL,2020,BL,"27,187",2014,A
IL,2020,G,"158,556",2014,A
IL,2020,HI,"33,803",2014,A
IL,2020,NP,"158,556",2014,A
IL,2020,WH,"86,227",2014,A
IN,2000,AM,95,1994,A
IN,2000,AS,796,1994,A
IN,2000,BL,"8,971",1994,A
IN,2000,G,"82,595",1994,A
IN,2000,HI,"2,335",1994,A
IN,2000,NP,"82,595",1994,A
IN,2000,WH,"70,398",1994,A
IN,2001,AM,122,1995,A
IN,2001,AS,808,1995,A
IN,2001,BL,"8,707",1995,A
IN,2001,G,"82,835",1995,A
IN,2001,HI,"2,546",1995,A
IN,2001,NP,"82,835",1995,A
IN,2001,WH,"70,652",1995,A
IN,2002,AM,118,1996,A
IN,2002,AS,903,1996,A
IN,2002,BL,"8,802",1996,A
IN,2002,G,"83,513",1996,A
IN,2002,HI,"2,950",1996,A
IN,2002,NP,"83,513",1996,A
IN,2002,WH,"70,740",1996,A
IN,2003,AM,115,1997,A
IN,2003,AS,976,1997,A
IN,2003,BL,"8,755",1997,A
IN,2003,G,"83,436",1997,A
IN,2003,HI,"3,409",1997,A
IN,2003,NP,"83,436",1997,A
IN,2003,WH,"70,181",1997,A
IN,2004,AM,106,1998,A
IN,2004,AS,"1,080",1998,A
IN,2004,BL,"9,234",1998,A
IN,2004,G,"85,122",1998,A
IN,2004,HI,"3,770",1998,A
IN,2004,NP,"85,122",1998,A
IN,2004,WH,"70,932",1998,A
IN,2005,AM,101,1999,A
IN,2005,AS,"1,070",1999,A
IN,2005,BL,"9,274",1999,A
IN,2005,G,"86,031",1999,A
IN,2005,HI,"4,365",1999,A
IN,2005,NP,"86,031",1999,A
IN,2005,WH,"71,221",1999,A
IN,2006,AM,126,2000,A
IN,2006,AS,"1,149",2000,A
IN,2006,BL,"9,452",2000,A
IN,2006,G,"87,699",2000,A
IN,2006,HI,"5,456",2000,A
IN,2006,NP,"87,699",2000,A
IN,2006,WH,"71,516",2000,A
IN,2007,AM,160,2001,A
IN,2007,AS,"1,218",2001,A
IN,2007,BL,"9,581",2001,A
IN,2007,G,"86,459",2001,A
IN,2007,HI,"5,898",2001,A
IN,2007,NP,"86,459",2001,A
IN,2007,WH,"69,602",2001,A
IN,2008,AM,144,2002,A
IN,2008,AS,"1,254",2002,A
IN,2008,BL,"9,300",2002,A
IN,2008,G,"85,081",2002,A
IN,2008,HI,"6,169",2002,A
IN,2008,NP,"85,081",2002,A
IN,2008,WH,"68,214",2002,A
IN,2009,AM,125,2003,A
IN,2009,AS,"1,350",2003,A
IN,2009,BL,"9,332",2003,A
IN,2009,G,"86,434",2003,A
IN,2009,HI,"6,779",2003,A
IN,2009,NP,"86,434",2003,A
IN,2009,WH,"68,848",2003,A
IN,2010,AM,110,2004,A
IN,2010,AS,"1,521",2004,A
IN,2010,BL,"9,585",2004,A
IN,2010,G,"87,142",2004,A
IN,2010,HI,"7,244",2004,A
IN,2010,NP,"87,142",2004,A
IN,2010,WH,"68,682",2004,A
IN,2011,AM,139,2005,A
IN,2011,AS,"1,405",2005,A
IN,2011,BL,"9,808",2005,A
IN,2011,G,"87,193",2005,A
IN,2011,HI,"8,039",2005,A
IN,2011,NP,"87,193",2005,A
IN,2011,WH,"67,802",2005,A
IN,2012,AM,143,2006,A
IN,2012,AS,"1,541",2006,A
IN,2012,BL,"10,379",2006,A
IN,2012,G,"88,631",2006,A
IN,2012,HI,"8,454",2006,A
IN,2012,NP,"88,631",2006,A
IN,2012,WH,"68,114",2006,A
IN,2013,AM,112,2007,A
IN,2013,AS,"1,676",2007,A
IN,2013,BL,"10,272",2007,A
IN,2013,G,"89,864",2007,A
IN,2013,HI,"8,807",2007,A
IN,2013,NP,"89,864",2007,A
IN,2013,WH,"68,997",2007,A
IN,2014,AM,111,2008,A
IN,2014,AS,"1,768",2008,A
IN,2014,BL,"10,459",2008,A
IN,2014,G,"88,742",2008,A
IN,2014,HI,"8,519",2008,A
IN,2014,NP,"88,742",2008,A
IN,2014,WH,"67,885",2008,A
IN,2015,AM,108,2009,A
IN,2015,AS,"1,920",2009,A
IN,2015,BL,"10,168",2009,A
IN,2015,G,"86,673",2009,A
IN,2015,HI,"8,078",2009,A
IN,2015,NP,"86,673",2009,A
IN,2015,WH,"66,399",2009,A
IN,2016,AM,112,2010,A
IN,2016,AS,"1,858",2010,A
IN,2016,BL,"10,019",2010,A
IN,2016,G,"83,940",2010,A
IN,2016,HI,"7,569",2010,A
IN,2016,NP,"83,940",2010,A
IN,2016,WH,"64,382",2010,A
IN,2017,AM,127,2011,A
IN,2017,AS,"1,911",2011,A
IN,2017,BL,"9,825",2011,A
IN,2017,G,"83,701",2011,A
IN,2017,HI,"7,180",2011,A
IN,2017,NP,"83,701",2011,A
IN,2017,WH,"64,482",2011,A
IN,2018,AM,121,2012,A
IN,2018,AS,"2,129",2012,A
IN,2018,BL,"10,043",2012,A
IN,2018,G,"83,227",2012,A
IN,2018,HI,"7,032",2012,A
IN,2018,NP,"83,227",2012,A
IN,2018,WH,"63,801",2012,A
IN,2019,AM,102,2013,A
IN,2019,AS,"2,265",2013,A
IN,2019,BL,"10,010",2013,A
IN,2019,G,"83,102",2013,A
IN,2019,HI,"6,837",2013,A
IN,2019,NP,"83,102",2013,A
IN,2019,WH,"63,820",2013,A
IN,2020,AM,106,2014,A
IN,2020,AS,"2,253",2014,A
IN,2020,BL,"10,344",2014,A
IN,2020,G,"84,080",2014,A
IN,2020,HI,"7,239",2014,A
IN,2020,NP,"84,080",2014,A
IN,2020,WH,"64,076",2014,A
KS,2000,AM,304,1994,A
KS,2000,AS,721,1994,A
KS,2000,BL,"3,135",1994,A
KS,2000,G,"37,379",1994,A
KS,2000,HI,"2,734",1994,A
KS,2000,NP,"37,379",1994,A
KS,2000,WH,"30,485",1994,A
KS,2001,AM,334,1995,A
KS,2001,AS,821,1995,A
KS,2001,BL,"2,872",1995,A
KS,2001,G,"37,201",1995,A
KS,2001,HI,"2,828",1995,A
KS,2001,NP,"37,201",1995,A
KS,2001,WH,"30,346",1995,A
KS,2002,AM,274,1996,A
KS,2002,AS,812,1996,A
KS,2002,BL,"2,749",1996,A
KS,2002,G,"36,651",1996,A
KS,2002,HI,"3,225",1996,A
KS,2002,NP,"36,651",1996,A
KS,2002,WH,"29,591",1996,A
KS,2003,AM,317,1997,A
KS,2003,AS,883,1997,A
KS,2003,BL,"2,775",1997,A
KS,2003,G,"37,289",1997,A
KS,2003,HI,"3,553",1997,A
KS,2003,NP,"37,289",1997,A
KS,2003,WH,"29,761",1997,A
KS,2004,AM,381,1998,A
KS,2004,AS,936,1998,A
KS,2004,BL,"2,763",1998,A
KS,2004,G,"38,422",1998,A
KS,2004,HI,"3,968",1998,A
KS,2004,NP,"38,422",1998,A
KS,2004,WH,"30,374",1998,A
KS,2005,AM,352,1999,A
KS,2005,AS,943,1999,A
KS,2005,BL,"2,829",1999,A
KS,2005,G,"38,782",1999,A
KS,2005,HI,"4,272",1999,A
KS,2005,NP,"38,782",1999,A
KS,2005,WH,"30,386",1999,A
KS,2006,AM,411,2000,A
KS,2006,AS,"1,059",2000,A
KS,2006,BL,"2,833",2000,A
KS,2006,G,"39,666",2000,A
KS,2006,HI,"4,761",2000,A
KS,2006,NP,"39,666",2000,A
KS,2006,WH,"30,602",2000,A
KS,2007,AM,433,2001,A
KS,2007,AS,"1,000",2001,A
KS,2007,BL,"2,755",2001,A
KS,2007,G,"38,869",2001,A
KS,2007,HI,"4,906",2001,A
KS,2007,NP,"38,869",2001,A
KS,2007,WH,"29,775",2001,A
KS,2008,AM,432,2002,A
KS,2008,AS,"1,161",2002,A
KS,2008,BL,"2,862",2002,A
KS,2008,G,"39,412",2002,A
KS,2008,HI,"5,023",2002,A
KS,2008,NP,"39,412",2002,A
KS,2008,WH,"29,934",2002,A
KS,2009,AM,457,2003,A
KS,2009,AS,"1,215",2003,A
KS,2009,BL,"2,738",2003,A
KS,2009,G,"39,476",2003,A
KS,2009,HI,"5,442",2003,A
KS,2009,NP,"39,476",2003,A
KS,2009,WH,"29,624",2003,A
KS,2010,AM,483,2004,A
KS,2010,AS,"1,150",2004,A
KS,2010,BL,"2,800",2004,A
KS,2010,G,"39,669",2004,A
KS,2010,HI,"5,474",2004,A
KS,2010,NP,"39,669",2004,A
KS,2010,WH,"29,762",2004,A
KS,2011,AM,376,2005,A
KS,2011,AS,"1,126",2005,A
KS,2011,BL,"2,853",2005,A
KS,2011,G,"39,888",2005,A
KS,2011,HI,"6,121",2005,A
KS,2011,NP,"39,888",2005,A
KS,2011,WH,"29,412",2005,A
KS,2012,AM,336,2006,A
KS,2012,AS,"1,263",2006,A
KS,2012,BL,"3,008",2006,A
KS,2012,G,"40,968",2006,A
KS,2012,HI,"6,587",2006,A
KS,2012,NP,"40,968",2006,A
KS,2012,WH,"29,774",2006,A
KS,2013,AM,332,2007,A
KS,2013,AS,"1,296",2007,A
KS,2013,BL,"3,065",2007,A
KS,2013,G,"42,004",2007,A
KS,2013,HI,"6,690",2007,A
KS,2013,NP,"42,004",2007,A
KS,2013,WH,"30,621",2007,A
KS,2014,AM,333,2008,A
KS,2014,AS,"1,292",2008,A
KS,2014,BL,"3,169",2008,A
KS,2014,G,"41,833",2008,A
KS,2014,HI,"6,784",2008,A
KS,2014,NP,"41,833",2008,A
KS,2014,WH,"30,255",2008,A
KS,2015,AM,297,2009,A
KS,2015,AS,"1,298",2009,A
KS,2015,BL,"3,072",2009,A
KS,2015,G,"41,396",2009,A
KS,2015,HI,"6,795",2009,A
KS,2015,NP,"41,396",2009,A
KS,2015,WH,"29,934",2009,A
KS,2016,AM,280,2010,A
KS,2016,AS,"1,256",2010,A
KS,2016,BL,"3,054",2010,A
KS,2016,G,"40,649",2010,A
KS,2016,HI,"6,429",2010,A
KS,2016,NP,"40,649",2010,A
KS,2016,WH,"29,630",2010,A
KS,2017,AM,300,2011,A
KS,2017,AS,"1,258",2011,A
KS,2017,BL,"2,934",2011,A
KS,2017,G,"39,642",2011,A
KS,2017,HI,"6,294",2011,A
KS,2017,NP,"39,642",2011,A
KS,2017,WH,"28,814",2011,A
KS,2018,AM,264,2012,A
KS,2018,AS,"1,342",2012,A
KS,2018,BL,"2,961",2012,A
KS,2018,G,"40,341",2012,A
